"","parliament_number","session_number","chamber_number","committee_number","member_number","committee_name","committee_acronym","committee_ID","member_name","member_ID","constituency_name","constituency_ID","position","start_date","end_date","observation_mumber","parliament_path","chamber_path","committee_path","member_path","observation_path"
"786",39,2,1,5,320,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Nina Grewal","/chamber-1/member-320","Fleetwood—Port Kells","/chamber-1/constituency-150","Member","2007-10-31","2008-09-07","786","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-5","/parliament-39/chamber-1/committee-5/member-320","/parliament-39/chamber-1/committee-5/member-320"
"787",39,2,1,25,323,"Veterans Affairs","ACVA","/chamber-1/committee-25","Albina Guarnieri","/chamber-1/member-323","Mississauga East—Cooksville","/chamber-1/constituency-245","Member","2007-10-31","2008-09-07","787","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-25","/parliament-39/chamber-1/committee-25/member-323","/parliament-39/chamber-1/committee-25/member-323"
"788",39,2,1,20,327,"Procedure and House Affairs","PROC","/chamber-1/committee-20","Michel Guimond","/chamber-1/member-327","Montmorency—Charlevoix—Haute-Côte-Nord","/chamber-1/constituency-257","Co-chair","2007-10-25","2008-09-07","788","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-20","/parliament-39/chamber-1/committee-20/member-327","/parliament-39/chamber-1/committee-20/member-327"
"789",39,2,1,20,327,"Procedure and House Affairs","PROC","/chamber-1/committee-20","Michel Guimond","/chamber-1/member-327","Montmorency—Charlevoix—Haute-Côte-Nord","/chamber-1/constituency-257","Member","2007-10-16","2007-10-16","789","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-20","/parliament-39/chamber-1/committee-20/member-327","/parliament-39/chamber-1/committee-20/member-327"
"790",39,2,1,24,329,"Transport, Infrastructure and Communities","TRAN","/chamber-1/committee-24","Martha Hall Findlay","/chamber-1/member-329","Willowdale","/chamber-1/constituency-445","Member","2008-04-09","2008-09-07","790","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-24","/parliament-39/chamber-1/committee-24/member-329","/parliament-39/chamber-1/committee-24/member-329"
"791",39,2,1,16,330,"Justice and Human Rights","JUST","/chamber-1/committee-16","Art Hanger","/chamber-1/member-330","Calgary Northeast","/chamber-1/constituency-67","Member","2007-10-31","2007-10-31","791","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-16","/parliament-39/chamber-1/committee-16/member-330","/parliament-39/chamber-1/committee-16/member-330"
"792",39,2,1,16,330,"Justice and Human Rights","JUST","/chamber-1/committee-16","Art Hanger","/chamber-1/member-330","Calgary Northeast","/chamber-1/constituency-67","Chair","2007-11-14","2008-09-07","792","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-16","/parliament-39/chamber-1/committee-16/member-330","/parliament-39/chamber-1/committee-16/member-330"
"793",39,2,1,6,339,"Environment and Sustainable Development","ENVI","/chamber-1/committee-6","Luc Harvey","/chamber-1/member-339","Louis-Hébert","/chamber-1/constituency-226","Member","2007-10-31","2008-09-07","793","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-6","/parliament-39/chamber-1/committee-6/member-339","/parliament-39/chamber-1/committee-6/member-339"
"794",39,2,1,17,342,"National Defence","NDDN","/chamber-1/committee-17","Laurie Hawn","/chamber-1/member-342","Edmonton Centre","/chamber-1/constituency-124","Member","2007-10-31","2008-09-07","794","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-17","/parliament-39/chamber-1/committee-17/member-342","/parliament-39/chamber-1/committee-17/member-342"
"795",39,2,1,2,347,"Access to Information, Privacy and Ethics","ETHI","/chamber-1/committee-2","Russ Hiebert","/chamber-1/member-347","South Surrey—White Rock—Cloverdale","/chamber-1/constituency-388","Member","2007-10-31","2008-09-07","795","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-2","/parliament-39/chamber-1/committee-2/member-347","/parliament-39/chamber-1/committee-2/member-347"
"796",39,2,1,25,350,"Veterans Affairs","ACVA","/chamber-1/committee-25","Betty Hinton","/chamber-1/member-350","Kamloops—Thompson—Cariboo","/chamber-1/constituency-183","Member","2007-10-31","2008-09-07","796","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-25","/parliament-39/chamber-1/committee-25/member-350","/parliament-39/chamber-1/committee-25/member-350"
"797",39,2,1,10,355,"Government Operations and Estimates","OGGO","/chamber-1/committee-10","Mark Holland","/chamber-1/member-355","Ajax","/chamber-1/constituency-7","Member","2007-10-31","2008-09-07","797","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-10","/parliament-39/chamber-1/committee-10/member-355","/parliament-39/chamber-1/committee-10/member-355"
"798",39,2,1,2,358,"Access to Information, Privacy and Ethics","ETHI","/chamber-1/committee-2","Charles Hubbard","/chamber-1/member-358","Miramichi","/chamber-1/constituency-241","Member","2007-10-31","2008-09-07","798","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-2","/parliament-39/chamber-1/committee-2/member-358","/parliament-39/chamber-1/committee-2/member-358"
"799",39,2,1,24,369,"Transport, Infrastructure and Communities","TRAN","/chamber-1/committee-24","Brian Jean","/chamber-1/member-369","Fort McMurray—Athabasca","/chamber-1/constituency-152","Member","2007-10-31","2008-09-07","799","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-24","/parliament-39/chamber-1/committee-24/member-369","/parliament-39/chamber-1/committee-24/member-369"
"800",39,2,1,16,371,"Justice and Human Rights","JUST","/chamber-1/committee-16","Marlene Jennings","/chamber-1/member-371","Notre-Dame-de-Grâce—Lachine","/chamber-1/constituency-282","Member","2007-10-31","2008-09-07","800","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-16","/parliament-39/chamber-1/committee-16/member-371","/parliament-39/chamber-1/committee-16/member-371"
"801",39,2,1,15,379,"International Trade","CIIT","/chamber-1/committee-15","Peter Julian","/chamber-1/member-379","New Westminster—Burnaby","/chamber-1/constituency-266","Member","2007-10-31","2008-09-07","801","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-15","/parliament-39/chamber-1/committee-15/member-379","/parliament-39/chamber-1/committee-15/member-379"
"802",39,2,1,11,380,"Health","HESA","/chamber-1/committee-11","Susan Kadis","/chamber-1/member-380","Thornhill","/chamber-1/constituency-406","Member","2007-10-31","2008-09-07","802","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-11","/parliament-39/chamber-1/committee-11/member-380","/parliament-39/chamber-1/committee-11/member-380"
"803",39,2,1,8,381,"Fisheries and Oceans","FOPO","/chamber-1/committee-8","Randy Kamp","/chamber-1/member-381","Pitt Meadows—Maple Ridge—Mission","/chamber-1/constituency-313","Member","2007-10-31","2008-09-07","803","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-8","/parliament-39/chamber-1/committee-8/member-381","/parliament-39/chamber-1/committee-8/member-381"
"804",39,2,1,1,384,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Nancy Karetak-Lindell","/chamber-1/member-384","Nunavut","/chamber-1/constituency-284","Co-chair","2007-11-13","2008-09-07","804","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-1","/parliament-39/chamber-1/committee-1/member-384","/parliament-39/chamber-1/committee-1/member-384"
"805",39,2,1,1,384,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Nancy Karetak-Lindell","/chamber-1/member-384","Nunavut","/chamber-1/constituency-284","Member","2007-10-31","2007-10-31","805","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-1","/parliament-39/chamber-1/committee-1/member-384","/parliament-39/chamber-1/committee-1/member-384"
"806",39,2,1,5,385,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Jim Karygiannis","/chamber-1/member-385","Scarborough—Agincourt","/chamber-1/constituency-371","Member","2007-10-31","2008-09-07","806","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-5","/parliament-39/chamber-1/committee-5/member-385","/parliament-39/chamber-1/committee-5/member-385"
"807",39,2,1,8,386,"Fisheries and Oceans","FOPO","/chamber-1/committee-8","Gerald Keddy","/chamber-1/member-386","South Shore—St. Margaret's","/chamber-1/constituency-385","Member","2007-10-31","2008-09-07","807","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-8","/parliament-39/chamber-1/committee-8/member-386","/parliament-39/chamber-1/committee-8/member-386"
"808",39,2,1,1,387,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Tina Keeper","/chamber-1/member-387","Churchill","/chamber-1/constituency-98","Member","2007-10-31","2008-09-07","808","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-1","/parliament-39/chamber-1/committee-1/member-387","/parliament-39/chamber-1/committee-1/member-387"
"809",39,2,1,5,395,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Wajid Khan","/chamber-1/member-395","Mississauga—Streetsville","/chamber-1/constituency-252","Member","2007-10-31","2008-09-07","809","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-5","/parliament-39/chamber-1/committee-5/member-395","/parliament-39/chamber-1/committee-5/member-395"
"810",39,2,1,5,400,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Ed Komarnicki","/chamber-1/member-400","Souris—Moose Mountain","/chamber-1/constituency-383","Member","2007-10-31","2008-09-07","810","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-5","/parliament-39/chamber-1/committee-5/member-400","/parliament-39/chamber-1/committee-5/member-400"
"811",39,2,1,4,401,"Canadian Heritage","CHPC","/chamber-1/committee-4","Maka Kotto","/chamber-1/member-401","Saint-Lambert","/chamber-1/constituency-354","Member","2007-10-31","2007-10-31","811","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-4","/parliament-39/chamber-1/committee-4/member-401","/parliament-39/chamber-1/committee-4/member-401"
"812",39,2,1,10,402,"Government Operations and Estimates","OGGO","/chamber-1/committee-10","Daryl Kramp","/chamber-1/member-402","Prince Edward—Hastings","/chamber-1/constituency-320","Co-chair","2007-11-14","2008-09-07","812","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-10","/parliament-39/chamber-1/committee-10/member-402","/parliament-39/chamber-1/committee-10/member-402"
"813",39,2,1,10,402,"Government Operations and Estimates","OGGO","/chamber-1/committee-10","Daryl Kramp","/chamber-1/member-402","Prince Edward—Hastings","/chamber-1/constituency-320","Member","2007-10-31","2007-10-31","813","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-10","/parliament-39/chamber-1/committee-10/member-402","/parliament-39/chamber-1/committee-10/member-402"
"814",39,2,1,21,405,"Public Accounts","PACP","/chamber-1/committee-21","Jean-Yves Laforest","/chamber-1/member-405","Saint-Maurice—Champlain","/chamber-1/constituency-358","Co-chair","2007-11-13","2008-09-07","814","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-21","/parliament-39/chamber-1/committee-21/member-405","/parliament-39/chamber-1/committee-21/member-405"
"815",39,2,1,21,405,"Public Accounts","PACP","/chamber-1/committee-21","Jean-Yves Laforest","/chamber-1/member-405","Saint-Maurice—Champlain","/chamber-1/constituency-358","Member","2007-10-31","2008-09-07","815","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-21","/parliament-39/chamber-1/committee-21/member-405","/parliament-39/chamber-1/committee-21/member-405"
"816",39,2,1,24,406,"Transport, Infrastructure and Communities","TRAN","/chamber-1/committee-24","Mario Laframboise","/chamber-1/member-406","Argenteuil—Papineau—Mirabel","/chamber-1/constituency-13","Co-chair","2007-11-15","2008-09-07","816","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-24","/parliament-39/chamber-1/committee-24/member-406","/parliament-39/chamber-1/committee-24/member-406"
"817",39,2,1,24,406,"Transport, Infrastructure and Communities","TRAN","/chamber-1/committee-24","Mario Laframboise","/chamber-1/member-406","Argenteuil—Papineau—Mirabel","/chamber-1/constituency-13","Member","2007-10-31","2007-10-31","817","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-24","/parliament-39/chamber-1/committee-24/member-406","/parliament-39/chamber-1/committee-24/member-406"
"818",39,2,1,12,407,"Human Resources, Skills and Social Development and the Status of Persons with Disabilities","HUMA","/chamber-1/committee-12","Mike Lake","/chamber-1/member-407","Edmonton—Wetaskiwin","/chamber-1/constituency-138","Member","2007-10-31","2008-09-07","818","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-12","/parliament-39/chamber-1/committee-12/member-407","/parliament-39/chamber-1/committee-12/member-407"
"819",39,2,1,3,419,"Agriculture and Agri-Food","AGRI","/chamber-1/committee-3","Guy Lauzon","/chamber-1/member-419","Stormont—Dundas—South Glengarry","/chamber-1/constituency-396","Member","2007-10-31","2008-09-07","819","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-3","/parliament-39/chamber-1/committee-3/member-419","/parliament-39/chamber-1/committee-3/member-419"
"820",39,2,1,2,421,"Access to Information, Privacy and Ethics","ETHI","/chamber-1/committee-2","Carole Lavallée","/chamber-1/member-421","Saint-Bruno—Saint-Hubert","/chamber-1/constituency-351","Member","2007-10-31","2008-09-07","820","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-2","/parliament-39/chamber-1/committee-2/member-421","/parliament-39/chamber-1/committee-2/member-421"
"821",39,2,1,9,424,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Denis Lebel","/chamber-1/member-424","Lac-Saint-Jean","/chamber-1/constituency-199","Member","2007-10-31","2008-09-07","821","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-9","/parliament-39/chamber-1/committee-9/member-424","/parliament-39/chamber-1/committee-9/member-424"
"822",39,2,1,20,425,"Procedure and House Affairs","PROC","/chamber-1/committee-20","Dominic LeBlanc","/chamber-1/member-425","Beauséjour","/chamber-1/constituency-30","Member","2007-10-16","2008-09-07","822","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-20","/parliament-39/chamber-1/committee-20/member-425","/parliament-39/chamber-1/committee-20/member-425"
"823",39,2,1,16,428,"Justice and Human Rights","JUST","/chamber-1/committee-16","Derek Lee","/chamber-1/member-428","Scarborough—Rouge River","/chamber-1/constituency-374","Member","2007-10-31","2008-09-07","823","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-16","/parliament-39/chamber-1/committee-16/member-428","/parliament-39/chamber-1/committee-16/member-428"
"824",39,2,1,1,432,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Marc Lemay","/chamber-1/member-432","Abitibi—Témiscamingue","/chamber-1/constituency-3","Member","2007-10-31","2008-09-07","824","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-1","/parliament-39/chamber-1/committee-1/member-432","/parliament-39/chamber-1/committee-1/member-432"
"825",39,2,1,20,434,"Procedure and House Affairs","PROC","/chamber-1/committee-20","Pierre Lemieux","/chamber-1/member-434","Glengarry—Prescott—Russell","/chamber-1/constituency-159","Member","2007-10-16","2008-09-07","825","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-20","/parliament-39/chamber-1/committee-20/member-434","/parliament-39/chamber-1/committee-20/member-434"
"826",39,2,1,12,437,"Human Resources, Skills and Social Development and the Status of Persons with Disabilities","HUMA","/chamber-1/committee-12","Yves Lessard","/chamber-1/member-437","Chambly—Borduas","/chamber-1/constituency-86","Co-chair","2007-11-14","2008-09-07","826","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-12","/parliament-39/chamber-1/committee-12/member-437","/parliament-39/chamber-1/committee-12/member-437"
"827",39,2,1,12,437,"Human Resources, Skills and Social Development and the Status of Persons with Disabilities","HUMA","/chamber-1/committee-12","Yves Lessard","/chamber-1/member-437","Chambly—Borduas","/chamber-1/constituency-86","Member","2007-10-31","2007-10-31","827","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-12","/parliament-39/chamber-1/committee-12/member-437","/parliament-39/chamber-1/committee-12/member-437"
"828",39,2,1,1,439,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Yvon Lévesque","/chamber-1/member-439","Abitibi—Baie-James—Nunavik—Eeyou","/chamber-1/constituency-2","Member","2007-10-31","2008-09-07","828","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-1","/parliament-39/chamber-1/committee-1/member-439","/parliament-39/chamber-1/committee-1/member-439"
"829",39,2,1,20,453,"Procedure and House Affairs","PROC","/chamber-1/committee-20","Tom Lukiwski","/chamber-1/member-453","Moose Jaw—Lake Centre—Lanigan","/chamber-1/constituency-258","Member","2007-10-16","2008-09-07","829","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-20","/parliament-39/chamber-1/committee-20/member-453","/parliament-39/chamber-1/committee-20/member-453"
"830",39,2,1,17,455,"National Defence","NDDN","/chamber-1/committee-17","James Lunney","/chamber-1/member-455","Nanaimo—Alberni","/chamber-1/constituency-260","Member","2007-10-31","2008-09-07","830","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-17","/parliament-39/chamber-1/committee-17/member-455","/parliament-39/chamber-1/committee-17/member-455"
"831",39,2,1,6,456,"Environment and Sustainable Development","ENVI","/chamber-1/committee-6","Marcel Lussier","/chamber-1/member-456","Brossard—La Prairie","/chamber-1/constituency-52","Member","2007-10-31","2008-09-07","831","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-6","/parliament-39/chamber-1/committee-6/member-456","/parliament-39/chamber-1/committee-6/member-456"
"832",39,2,1,8,457,"Fisheries and Oceans","FOPO","/chamber-1/committee-8","Lawrence MacAulay","/chamber-1/member-457","Cardigan","/chamber-1/constituency-79","Member","2007-10-31","2008-09-07","832","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-8","/parliament-39/chamber-1/committee-8/member-457","/parliament-39/chamber-1/committee-8/member-457"
"833",39,2,1,22,460,"Public Safety and National Security","SECU","/chamber-1/committee-22","Dave MacKenzie","/chamber-1/member-460","Oxford","/chamber-1/constituency-298","Member","2007-10-31","2008-09-07","833","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-22","/parliament-39/chamber-1/committee-22/member-460","/parliament-39/chamber-1/committee-22/member-460"
"834",39,2,1,5,467,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Luc Malo","/chamber-1/member-467","Verchères—Les Patriotes","/chamber-1/constituency-429","Member","2007-10-31","2008-09-07","834","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-5","/parliament-39/chamber-1/committee-5/member-467","/parliament-39/chamber-1/committee-5/member-467"
"835",39,2,1,15,469,"International Trade","CIIT","/chamber-1/committee-15","John Maloney","/chamber-1/member-469","Welland","/chamber-1/constituency-435","Member","2007-10-31","2007-11-15","835","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-15","/parliament-39/chamber-1/committee-15/member-469","/parliament-39/chamber-1/committee-15/member-469"
"836",39,2,1,15,469,"International Trade","CIIT","/chamber-1/committee-15","John Maloney","/chamber-1/member-469","Welland","/chamber-1/constituency-435","Co-chair","2007-11-15","2008-09-07","836","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-15","/parliament-39/chamber-1/committee-15/member-469","/parliament-39/chamber-1/committee-15/member-469"
"837",39,2,1,8,472,"Fisheries and Oceans","FOPO","/chamber-1/committee-8","Fabian Manning","/chamber-1/member-472","Avalon","/chamber-1/constituency-15","Member","2007-10-31","2007-10-31","837","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-8","/parliament-39/chamber-1/committee-8/member-472","/parliament-39/chamber-1/committee-8/member-472"
"838",39,2,1,8,472,"Fisheries and Oceans","FOPO","/chamber-1/committee-8","Fabian Manning","/chamber-1/member-472","Avalon","/chamber-1/constituency-15","Chair","2007-11-14","2008-09-07","838","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-8","/parliament-39/chamber-1/committee-8/member-472","/parliament-39/chamber-1/committee-8/member-472"
"839",39,2,1,23,475,"Status of Women","FEWO","/chamber-1/committee-23","Inky Mark","/chamber-1/member-475","Dauphin—Swan River—Marquette","/chamber-1/constituency-111","Member","2007-10-31","2008-09-07","839","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-23","/parliament-39/chamber-1/committee-23/member-475","/parliament-39/chamber-1/committee-23/member-475"
"840",39,2,1,10,476,"Government Operations and Estimates","OGGO","/chamber-1/committee-10","Diane Marleau","/chamber-1/member-476","Sudbury","/chamber-1/constituency-398","Member","2007-10-31","2007-10-31","840","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-10","/parliament-39/chamber-1/committee-10/member-476","/parliament-39/chamber-1/committee-10/member-476"
"841",39,2,1,10,476,"Government Operations and Estimates","OGGO","/chamber-1/committee-10","Diane Marleau","/chamber-1/member-476","Sudbury","/chamber-1/constituency-398","Chair","2007-11-14","2008-09-07","841","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-10","/parliament-39/chamber-1/committee-10/member-476","/parliament-39/chamber-1/committee-10/member-476"
"842",39,2,1,9,479,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Keith Martin","/chamber-1/member-479","Esquimalt—Juan de Fuca","/chamber-1/constituency-143","Member","2007-10-31","2008-09-07","842","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-9","/parliament-39/chamber-1/committee-9/member-479","/parliament-39/chamber-1/committee-9/member-479"
"843",39,2,1,2,480,"Access to Information, Privacy and Ethics","ETHI","/chamber-1/committee-2","Pat Martin","/chamber-1/member-480","Winnipeg Centre","/chamber-1/constituency-448","Member","2007-10-31","2007-10-31","843","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-2","/parliament-39/chamber-1/committee-2/member-480","/parliament-39/chamber-1/committee-2/member-480"
"844",39,2,1,2,480,"Access to Information, Privacy and Ethics","ETHI","/chamber-1/committee-2","Pat Martin","/chamber-1/member-480","Winnipeg Centre","/chamber-1/constituency-448","Co-chair","2007-11-15","2008-09-07","844","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-2","/parliament-39/chamber-1/committee-2/member-480","/parliament-39/chamber-1/committee-2/member-480"
"845",39,2,1,12,482,"Human Resources, Skills and Social Development and the Status of Persons with Disabilities","HUMA","/chamber-1/committee-12","Tony Martin","/chamber-1/member-482","Sault Ste. Marie","/chamber-1/constituency-367","Member","2007-10-31","2008-09-07","845","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-12","/parliament-39/chamber-1/committee-12/member-482","/parliament-39/chamber-1/committee-12/member-482"
"846",39,2,1,24,483,"Transport, Infrastructure and Communities","TRAN","/chamber-1/committee-24","Brian Masse","/chamber-1/member-483","Windsor West","/chamber-1/constituency-446","Member","2007-10-31","2008-09-07","846","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-24","/parliament-39/chamber-1/committee-24/member-483","/parliament-39/chamber-1/committee-24/member-483"
"847",39,2,1,23,485,"Status of Women","FEWO","/chamber-1/committee-23","Irene Mathyssen","/chamber-1/member-485","London—Fanshawe","/chamber-1/constituency-220","Co-chair","2007-11-15","2008-09-07","847","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-23","/parliament-39/chamber-1/committee-23/member-485","/parliament-39/chamber-1/committee-23/member-485"
"848",39,2,1,23,485,"Status of Women","FEWO","/chamber-1/committee-23","Irene Mathyssen","/chamber-1/member-485","London—Fanshawe","/chamber-1/constituency-220","Member","2007-10-31","2007-11-02","848","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-23","/parliament-39/chamber-1/committee-23/member-485","/parliament-39/chamber-1/committee-23/member-485"
"849",39,2,1,8,486,"Fisheries and Oceans","FOPO","/chamber-1/committee-8","Bill Matthews","/chamber-1/member-486","Random—Burin—St. George's","/chamber-1/constituency-325","Member","2007-10-31","2007-10-31","849","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-8","/parliament-39/chamber-1/committee-8/member-486","/parliament-39/chamber-1/committee-8/member-486"
"850",39,2,1,8,486,"Fisheries and Oceans","FOPO","/chamber-1/committee-8","Bill Matthews","/chamber-1/member-486","Random—Burin—St. George's","/chamber-1/constituency-325","Co-chair","2007-11-14","2008-09-07","850","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-8","/parliament-39/chamber-1/committee-8/member-486","/parliament-39/chamber-1/committee-8/member-486"
"851",39,2,1,22,489,"Public Safety and National Security","SECU","/chamber-1/committee-22","Colin Mayes","/chamber-1/member-489","Okanagan—Shuswap","/chamber-1/constituency-289","Member","2007-10-31","2008-09-07","851","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-22","/parliament-39/chamber-1/committee-22/member-489","/parliament-39/chamber-1/committee-22/member-489"
"852",39,2,1,7,490,"Finance","FINA","/chamber-1/committee-7","John McCallum","/chamber-1/member-490","Markham—Thornhill","/chamber-1/constituency-234","Member","2007-10-31","2008-09-07","852","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-7","/parliament-39/chamber-1/committee-7/member-490","/parliament-39/chamber-1/committee-7/member-490"
"853",39,2,1,17,497,"National Defence","NDDN","/chamber-1/committee-17","Joe McGuire","/chamber-1/member-497","Egmont","/chamber-1/constituency-140","Member","2007-10-31","2008-09-07","853","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-17","/parliament-39/chamber-1/committee-17/member-497","/parliament-39/chamber-1/committee-17/member-497"
"854",39,2,1,7,498,"Finance","FINA","/chamber-1/committee-7","John McKay","/chamber-1/member-498","Scarborough—Guildwood","/chamber-1/constituency-372","Member","2007-10-31","2008-09-07","854","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-7","/parliament-39/chamber-1/committee-7/member-498","/parliament-39/chamber-1/committee-7/member-498"
"855",39,2,1,14,504,"Industry, Science and Technology","INDU","/chamber-1/committee-14","Dan McTeague","/chamber-1/member-504","Pickering—Scarborough East","/chamber-1/constituency-308","Member","2007-10-31","2007-10-31","855","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-14","/parliament-39/chamber-1/committee-14/member-504","/parliament-39/chamber-1/committee-14/member-504"
"856",39,2,1,14,504,"Industry, Science and Technology","INDU","/chamber-1/committee-14","Dan McTeague","/chamber-1/member-504","Pickering—Scarborough East","/chamber-1/constituency-308","Co-chair","2007-11-13","2008-09-07","856","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-14","/parliament-39/chamber-1/committee-14/member-504","/parliament-39/chamber-1/committee-14/member-504"
"857",39,2,1,16,505,"Justice and Human Rights","JUST","/chamber-1/committee-16","Réal Ménard","/chamber-1/member-505","Hochelaga","/chamber-1/constituency-173","Co-chair","2007-11-14","2008-09-07","857","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-16","/parliament-39/chamber-1/committee-16/member-505","/parliament-39/chamber-1/committee-16/member-505"
"858",39,2,1,16,505,"Justice and Human Rights","JUST","/chamber-1/committee-16","Réal Ménard","/chamber-1/member-505","Hochelaga","/chamber-1/constituency-173","Member","2007-10-31","2007-10-31","858","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-16","/parliament-39/chamber-1/committee-16/member-505","/parliament-39/chamber-1/committee-16/member-505"
