"","observation_path","chamber_path","member_path","observation_number","chamber_number","member_number","chamber_name","full_name","first_name","last_name","constituency_name","constituency_ID","party_name","start_date","end_date"
"132","/chamber-1/member-132","/chamber-1","/chamber-1/member-132","132",1,"132","House of Commons","Ron Cannan","Ron","Cannan","Kelowna—Lake Country","/chamber-1/constituency-185","Conservative",2006-01-23,2015-10-18
"133","/chamber-1/member-133","/chamber-1","/chamber-1/member-133","133",1,"133","House of Commons","Richard Cannings","Richard","Cannings","South Okanagan—West Kootenay","/chamber-1/constituency-384","NDP",2015-10-19,NA
"134","/chamber-1/member-134","/chamber-1","/chamber-1/member-134","134",1,"134","House of Commons","John Cannis","John","Cannis","Scarborough Centre","/chamber-1/constituency-368","Liberal",2004-06-28,2011-05-01
"135","/chamber-1/member-135","/chamber-1","/chamber-1/member-135","135",1,"135","House of Commons","Lawrence Cannon","Lawrence","Cannon","Pontiac","/chamber-1/constituency-314","Conservative",2006-01-23,2011-05-01
"136","/chamber-1/member-136","/chamber-1","/chamber-1/member-136","136",1,"136","House of Commons","Serge Cardin","Serge","Cardin","Sherbrooke","/chamber-1/constituency-378","Bloc Québécois",2004-06-28,2011-05-01
"137","/chamber-1/member-137","/chamber-1","/chamber-1/member-137","137",1,"137","House of Commons","John Carmichael","John","Carmichael","Don Valley West","/chamber-1/constituency-119","Conservative",2011-05-02,2015-10-18
"138","/chamber-1/member-138","/chamber-1","/chamber-1/member-138","138",1,"138","House of Commons","Guy Caron","Guy","Caron","Rimouski-Neigette—Témiscouata—Les Basques","/chamber-1/constituency-339","NDP",2011-05-02,NA
"139","/chamber-1/member-139","/chamber-1","/chamber-1/member-139","139",1,"139","House of Commons","Gary Carr","Gary","Carr","Halton","/chamber-1/constituency-166","Liberal",2004-06-28,2006-01-22
"140","/chamber-1/member-140","/chamber-1","/chamber-1/member-140","140",1,"140","House of Commons","Jim Carr","Jim","Carr","Winnipeg South Centre","/chamber-1/constituency-451","Liberal",2015-10-19,NA
"141","/chamber-1/member-141","/chamber-1","/chamber-1/member-141","141",1,"141","House of Commons","Colin Carrie","Colin","Carrie","Oshawa","/chamber-1/constituency-291","Conservative",2004-06-28,NA
"142","/chamber-1/member-142","/chamber-1","/chamber-1/member-142","142",1,"142","House of Commons","Robert Carrier","Robert","Carrier","Alfred-Pellan","/chamber-1/constituency-9","Bloc Québécois",2004-06-28,2011-05-01
"143","/chamber-1/member-143","/chamber-1","/chamber-1/member-143","143",1,"143","House of Commons","Aileen Carroll","Aileen","Carroll","Barrie","/chamber-1/constituency-18","Liberal",2004-06-28,2006-01-22
"144","/chamber-1/member-144","/chamber-1","/chamber-1/member-144","144",1,"144","House of Commons","Bill Casey","Bill","Casey","Cumberland—Colchester","/chamber-1/constituency-107","Liberal",2004-06-28,NA
"145","/chamber-1/member-145","/chamber-1","/chamber-1/member-145","145",1,"145","House of Commons","Sean Casey","Sean","Casey","Charlottetown","/chamber-1/constituency-90","Liberal",2011-05-02,NA
"146","/chamber-1/member-146","/chamber-1","/chamber-1/member-146","146",1,"146","House of Commons","Andrew Cash","Andrew","Cash","Davenport","/chamber-1/constituency-113","NDP",2011-05-02,2015-10-18
"147","/chamber-1/member-147","/chamber-1","/chamber-1/member-147","147",1,"147","House of Commons","Rick Casson","Rick","Casson","Lethbridge","/chamber-1/constituency-215","Conservative",2004-06-28,2011-05-01
"148","/chamber-1/member-148","/chamber-1","/chamber-1/member-148","148",1,"148","House of Commons","Marlene Catterall","Marlene","Catterall","Ottawa West—Nepean","/chamber-1/constituency-294","Liberal",2004-06-28,2006-01-22
"149","/chamber-1/member-149","/chamber-1","/chamber-1/member-149","149",1,"149","House of Commons","Bardish Chagger","Bardish","Chagger","Waterloo","/chamber-1/constituency-434","Liberal",2015-10-19,NA
"150","/chamber-1/member-150","/chamber-1","/chamber-1/member-150","150",1,"150","House of Commons","Brenda Chamberlain","Brenda","Chamberlain","Guelph","/chamber-1/constituency-161","Liberal",2004-06-28,2008-04-07
"151","/chamber-1/member-151","/chamber-1","/chamber-1/member-151","151",1,"151","House of Commons","François-Philippe Champagne","François-Philippe","Champagne","Saint-Maurice—Champlain","/chamber-1/constituency-358","Liberal",2015-10-19,NA
"152","/chamber-1/member-152","/chamber-1","/chamber-1/member-152","152",1,"152","House of Commons","Arnold Chan","Arnold","Chan","Scarborough—Agincourt","/chamber-1/constituency-371","Liberal",2014-06-30,2017-09-14
"153","/chamber-1/member-153","/chamber-1","/chamber-1/member-153","153",1,"153","House of Commons","Raymond Chan","Raymond","Chan","Richmond","/chamber-1/constituency-335","Liberal",2004-06-28,2008-10-13
"154","/chamber-1/member-154","/chamber-1","/chamber-1/member-154","154",1,"154","House of Commons","Chris Charlton","Chris","Charlton","Hamilton Mountain","/chamber-1/constituency-169","NDP",2006-01-23,2015-10-18
"155","/chamber-1/member-155","/chamber-1","/chamber-1/member-155","155",1,"155","House of Commons","David Chatters","David","Chatters","Westlock—St. Paul","/chamber-1/constituency-439","Conservative",2005-02-24,2006-01-22
"156","/chamber-1/member-156","/chamber-1","/chamber-1/member-156","156",1,"156","House of Commons","Shaun Chen","Shaun","Chen","Scarborough North","/chamber-1/constituency-369","Liberal",2015-10-19,NA
"157","/chamber-1/member-157","/chamber-1","/chamber-1/member-157","157",1,"157","House of Commons","Sylvain Chicoine","Sylvain","Chicoine","Châteauguay—Saint-Constant","/chamber-1/constituency-92","NDP",2011-05-02,2015-10-18
"158","/chamber-1/member-158","/chamber-1","/chamber-1/member-158","158",1,"158","House of Commons","Robert Chisholm","Robert","Chisholm","Dartmouth—Cole Harbour","/chamber-1/constituency-110","NDP",2011-05-02,2015-10-18
"159","/chamber-1/member-159","/chamber-1","/chamber-1/member-159","159",1,"159","House of Commons","Corneliu Chisu","Corneliu","Chisu","Pickering—Scarborough East","/chamber-1/constituency-308","Conservative",2011-05-02,2015-10-18
"160","/chamber-1/member-160","/chamber-1","/chamber-1/member-160","160",1,"160","House of Commons","Michael Chong","Michael","Chong","Wellington—Halton Hills","/chamber-1/constituency-436","Conservative",2004-06-28,NA
"161","/chamber-1/member-161","/chamber-1","/chamber-1/member-161","161",1,"161","House of Commons","François Choquette","François","Choquette","Drummond","/chamber-1/constituency-121","NDP",2011-05-02,NA
"162","/chamber-1/member-162","/chamber-1","/chamber-1/member-162","162",1,"162","House of Commons","Olivia Chow","Olivia","Chow","Trinity—Spadina","/chamber-1/constituency-414","NDP",2006-01-23,2014-03-12
"163","/chamber-1/member-163","/chamber-1","/chamber-1/member-163","163",1,"163","House of Commons","David Christopherson","David","Christopherson","Hamilton Centre","/chamber-1/constituency-167","NDP",2004-06-28,NA
"164","/chamber-1/member-164","/chamber-1","/chamber-1/member-164","164",1,"164","House of Commons","Alupa Clarke","Alupa","Clarke","Beauport—Limoilou","/chamber-1/constituency-29","Conservative",2015-10-19,NA
"165","/chamber-1/member-165","/chamber-1","/chamber-1/member-165","165",1,"165","House of Commons","Rob Clarke","Rob","Clarke","Desnethé—Missinippi—Churchill River","/chamber-1/constituency-116","Conservative",2008-03-17,2015-10-18
"166","/chamber-1/member-166","/chamber-1","/chamber-1/member-166","166",1,"166","House of Commons","Roger Clavet","Roger","Clavet","Louis-Hébert","/chamber-1/constituency-226","Bloc Québécois",2004-06-28,2006-01-22
"167","/chamber-1/member-167","/chamber-1","/chamber-1/member-167","167",1,"167","House of Commons","Bernard Cleary","Bernard","Cleary","Louis-Saint-Laurent","/chamber-1/constituency-227","Bloc Québécois",2004-06-28,2006-01-22
"168","/chamber-1/member-168","/chamber-1","/chamber-1/member-168","168",1,"168","House of Commons","Ryan Cleary","Ryan","Cleary","St. John's South—Mount Pearl","/chamber-1/constituency-393","NDP",2011-05-02,2015-10-18
"169","/chamber-1/member-169","/chamber-1","/chamber-1/member-169","169",1,"169","House of Commons","Tony Clement","Tony","Clement","Parry Sound—Muskoka","/chamber-1/constituency-302","Independent",2006-01-23,NA
"170","/chamber-1/member-170","/chamber-1","/chamber-1/member-170","170",1,"170","House of Commons","Siobhan Coady","Siobhan","Coady","St. John's South—Mount Pearl","/chamber-1/constituency-393","Liberal",2008-10-14,2011-05-01
"171","/chamber-1/member-171","/chamber-1","/chamber-1/member-171","171",1,"171","House of Commons","Denis Coderre","Denis","Coderre","Bourassa","/chamber-1/constituency-38","Liberal",2004-06-28,2013-06-02
"172","/chamber-1/member-172","/chamber-1","/chamber-1/member-172","172",1,"172","House of Commons","Joe Comartin","Joe","Comartin","Windsor—Tecumseh","/chamber-1/constituency-447","NDP",2004-06-28,2015-10-18
"173","/chamber-1/member-173","/chamber-1","/chamber-1/member-173","173",1,"173","House of Commons","Joe Comuzzi","Joe","Comuzzi","Thunder Bay—Superior North","/chamber-1/constituency-408","Conservative",2004-06-28,2008-10-13
"174","/chamber-1/member-174","/chamber-1","/chamber-1/member-174","174",1,"174","House of Commons","Michael Cooper","Michael","Cooper","St. Albert—Edmonton","/chamber-1/constituency-390","Conservative",2015-10-19,NA
"175","/chamber-1/member-175","/chamber-1","/chamber-1/member-175","175",1,"175","House of Commons","Serge Cormier","Serge","Cormier","Acadie—Bathurst","/chamber-1/constituency-4","Liberal",2015-10-19,NA
"176","/chamber-1/member-176","/chamber-1","/chamber-1/member-176","176",1,"176","House of Commons","Guy Côté","Guy","Côté","Portneuf—Jacques-Cartier","/chamber-1/constituency-318","Bloc Québécois",2004-06-28,2006-01-22
"177","/chamber-1/member-177","/chamber-1","/chamber-1/member-177","177",1,"177","House of Commons","Raymond Côté","Raymond","Côté","Beauport—Limoilou","/chamber-1/constituency-29","NDP",2011-05-02,2015-10-18
"178","/chamber-1/member-178","/chamber-1","/chamber-1/member-178","178",1,"178","House of Commons","Irwin Cotler","Irwin","Cotler","Mount Royal","/chamber-1/constituency-259","Liberal",2004-06-28,2015-10-18
"179","/chamber-1/member-179","/chamber-1","/chamber-1/member-179","179",1,"179","House of Commons","Paul Crête","Paul","Crête","Montmagny—L'Islet—Kamouraska—Rivière-du-Loup","/chamber-1/constituency-256","Bloc Québécois",2004-06-28,2009-05-21
"180","/chamber-1/member-180","/chamber-1","/chamber-1/member-180","180",1,"180","House of Commons","Joan Crockatt","Joan","Crockatt","Calgary Centre","/chamber-1/constituency-60","Conservative",2012-11-26,2015-10-18
"181","/chamber-1/member-181","/chamber-1","/chamber-1/member-181","181",1,"181","House of Commons","Bonnie Crombie","Bonnie","Crombie","Mississauga—Streetsville","/chamber-1/constituency-252","Liberal",2008-10-14,2011-05-01
"182","/chamber-1/member-182","/chamber-1","/chamber-1/member-182","182",1,"182","House of Commons","Jean Crowder","Jean","Crowder","Nanaimo—Cowichan","/chamber-1/constituency-261","NDP",2004-06-28,2015-10-18
"183","/chamber-1/member-183","/chamber-1","/chamber-1/member-183","183",1,"183","House of Commons","Nathan Cullen","Nathan","Cullen","Skeena—Bulkley Valley","/chamber-1/constituency-382","NDP",2004-06-28,NA
"184","/chamber-1/member-184","/chamber-1","/chamber-1/member-184","184",1,"184","House of Commons","Roy Cullen","Roy","Cullen","Etobicoke North","/chamber-1/constituency-147","Liberal",2004-06-28,2008-10-13
"185","/chamber-1/member-185","/chamber-1","/chamber-1/member-185","185",1,"185","House of Commons","John Cummins","John","Cummins","Delta—Richmond East","/chamber-1/constituency-115","Conservative",2004-06-28,2011-05-01
"186","/chamber-1/member-186","/chamber-1","/chamber-1/member-186","186",1,"186","House of Commons","Rodger Cuzner","Rodger","Cuzner","Cape Breton—Canso","/chamber-1/constituency-78","Liberal",2004-06-28,NA
"187","/chamber-1/member-187","/chamber-1","/chamber-1/member-187","187",1,"187","House of Commons","Jean-Claude D'Amours","Jean-Claude","D'Amours","Madawaska—Restigouche","/chamber-1/constituency-229","Liberal",2004-06-28,2011-05-01
"188","/chamber-1/member-188","/chamber-1","/chamber-1/member-188","188",1,"188","House of Commons","Julie Dabrusin","Julie","Dabrusin","Toronto—Danforth","/chamber-1/constituency-412","Liberal",2015-10-19,NA
"189","/chamber-1/member-189","/chamber-1","/chamber-1/member-189","189",1,"189","House of Commons","Pam Damoff","Pam","Damoff","Oakville North—Burlington","/chamber-1/constituency-287","Liberal",2015-10-19,NA
"190","/chamber-1/member-190","/chamber-1","/chamber-1/member-190","190",1,"190","House of Commons","Joe Daniel","Joe","Daniel","Don Valley East","/chamber-1/constituency-117","Conservative",2011-05-02,2015-10-18
"191","/chamber-1/member-191","/chamber-1","/chamber-1/member-191","191",1,"191","House of Commons","Patricia Davidson","Patricia","Davidson","Sarnia—Lambton","/chamber-1/constituency-360","Conservative",2006-01-23,2015-10-18
"192","/chamber-1/member-192","/chamber-1","/chamber-1/member-192","192",1,"192","House of Commons","Scot Davidson","Scot","Davidson","York—Simcoe","/chamber-1/constituency-456","Conservative",2019-02-25,NA
"193","/chamber-1/member-193","/chamber-1","/chamber-1/member-193","193",1,"193","House of Commons","Don Davies","Don","Davies","Vancouver Kingsway","/chamber-1/constituency-421","NDP",2008-10-14,NA
"194","/chamber-1/member-194","/chamber-1","/chamber-1/member-194","194",1,"194","House of Commons","Libby Davies","Libby","Davies","Vancouver East","/chamber-1/constituency-418","NDP",2004-06-28,2015-10-18
"195","/chamber-1/member-195","/chamber-1","/chamber-1/member-195","195",1,"195","House of Commons","Anne-Marie Day","Anne-Marie","Day","Charlesbourg—Haute-Saint-Charles","/chamber-1/constituency-87","NDP",2011-05-02,2015-10-18
"196","/chamber-1/member-196","/chamber-1","/chamber-1/member-196","196",1,"196","House of Commons","Stockwell Day","Stockwell","Day","Okanagan—Coquihalla","/chamber-1/constituency-288","Conservative",2004-06-28,2011-05-01
"197","/chamber-1/member-197","/chamber-1","/chamber-1/member-197","197",1,"197","House of Commons","Claude DeBellefeuille","Claude","DeBellefeuille","Beauharnois—Salaberry","/chamber-1/constituency-27","Bloc Québécois",2006-01-23,2011-05-01
"198","/chamber-1/member-198","/chamber-1","/chamber-1/member-198","198",1,"198","House of Commons","Bob Dechert","Bob","Dechert","Mississauga—Erindale","/chamber-1/constituency-249","Conservative",2008-10-14,2015-10-18
"199","/chamber-1/member-199","/chamber-1","/chamber-1/member-199","199",1,"199","House of Commons","Matt DeCourcey","Matt","DeCourcey","Fredericton","/chamber-1/constituency-154","Liberal",2015-10-19,NA
"200","/chamber-1/member-200","/chamber-1","/chamber-1/member-200","200",1,"200","House of Commons","Dean Del Mastro","Dean","Del Mastro","Peterborough","/chamber-1/constituency-306","Conservative Independent",2006-01-23,2014-11-05
"201","/chamber-1/member-201","/chamber-1","/chamber-1/member-201","201",1,"201","House of Commons","Gérard Deltell","Gérard","Deltell","Louis-Saint-Laurent","/chamber-1/constituency-227","Conservative",2015-10-19,NA
"202","/chamber-1/member-202","/chamber-1","/chamber-1/member-202","202",1,"202","House of Commons","Nicole Demers","Nicole","Demers","Laval","/chamber-1/constituency-211","Bloc Québécois",2004-06-28,2011-05-01
"203","/chamber-1/member-203","/chamber-1","/chamber-1/member-203","203",1,"203","House of Commons","Johanne Deschamps","Johanne","Deschamps","Laurentides—Labelle","/chamber-1/constituency-209","Bloc Québécois",2004-06-28,2011-05-01
"204","/chamber-1/member-204","/chamber-1","/chamber-1/member-204","204",1,"204","House of Commons","Bev Desjarlais","Bev","Desjarlais","Churchill","/chamber-1/constituency-98","Independent",2004-06-28,2006-01-22
"205","/chamber-1/member-205","/chamber-1","/chamber-1/member-205","205",1,"205","House of Commons","Luc Desnoyers","Luc","Desnoyers","Rivière-des-Mille-Îles","/chamber-1/constituency-340","Bloc Québécois",2008-10-14,2011-05-01
"206","/chamber-1/member-206","/chamber-1","/chamber-1/member-206","206",1,"206","House of Commons","Odina Desrochers","Odina","Desrochers","Lotbinière—Chutes-de-la-Chaudière","/chamber-1/constituency-225","Bloc Québécois",2004-06-28,2006-01-22
"207","/chamber-1/member-207","/chamber-1","/chamber-1/member-207","207",1,"207","House of Commons","Paul DeVillers","Paul","DeVillers","Simcoe North","/chamber-1/constituency-380","Liberal",2004-06-28,2006-01-22
"208","/chamber-1/member-208","/chamber-1","/chamber-1/member-208","208",1,"208","House of Commons","Barry Devolin","Barry","Devolin","Haliburton—Kawartha Lakes—Brock","/chamber-1/constituency-163","Conservative",2004-06-28,2015-10-18
"209","/chamber-1/member-209","/chamber-1","/chamber-1/member-209","209",1,"209","House of Commons","Paul Dewar","Paul","Dewar","Ottawa Centre","/chamber-1/constituency-292","NDP",2006-01-23,2015-10-18
"210","/chamber-1/member-210","/chamber-1","/chamber-1/member-210","210",1,"210","House of Commons","Sukh Dhaliwal","Sukh","Dhaliwal","Surrey—Newton","/chamber-1/constituency-401","Liberal",2006-01-23,NA
"211","/chamber-1/member-211","/chamber-1","/chamber-1/member-211","211",1,"211","House of Commons","Ruby Dhalla","Ruby","Dhalla","Brampton—Springdale","/chamber-1/constituency-46","Liberal",2004-06-28,2011-05-01
"212","/chamber-1/member-212","/chamber-1","/chamber-1/member-212","212",1,"212","House of Commons","Anju Dhillon","Anju","Dhillon","Dorval—Lachine—LaSalle","/chamber-1/constituency-120","Liberal",2015-10-19,NA
"213","/chamber-1/member-213","/chamber-1","/chamber-1/member-213","213",1,"213","House of Commons","Nicola Di Iorio","Nicola","Di Iorio","Saint-Léonard—Saint-Michel","/chamber-1/constituency-357","Liberal",2015-10-19,2019-01-29
"214","/chamber-1/member-214","/chamber-1","/chamber-1/member-214","214",1,"214","House of Commons","Stéphane Dion","Stéphane","Dion","Saint-Laurent","/chamber-1/constituency-355","Liberal",2004-06-28,2017-02-06
"215","/chamber-1/member-215","/chamber-1","/chamber-1/member-215","215",1,"215","House of Commons","Pierre Dionne Labelle","Pierre","Dionne Labelle","Rivière-du-Nord","/chamber-1/constituency-341","NDP",2011-05-02,2015-10-18
"216","/chamber-1/member-216","/chamber-1","/chamber-1/member-216","216",1,"216","House of Commons","Kerry Diotte","Kerry","Diotte","Edmonton Griesbach","/chamber-1/constituency-126","Conservative",2015-10-19,NA
"217","/chamber-1/member-217","/chamber-1","/chamber-1/member-217","217",1,"217","House of Commons","Todd Doherty","Todd","Doherty","Cariboo—Prince George","/chamber-1/constituency-80","Conservative",2015-10-19,NA
"218","/chamber-1/member-218","/chamber-1","/chamber-1/member-218","218",1,"218","House of Commons","Fin Donnelly","Fin","Donnelly","Port Moody—Coquitlam","/chamber-1/constituency-315","NDP",2009-11-09,NA
"219","/chamber-1/member-219","/chamber-1","/chamber-1/member-219","219",1,"219","House of Commons","Rosane Doré Lefebvre","Rosane","Doré Lefebvre","Alfred-Pellan","/chamber-1/constituency-9","NDP",2011-05-02,2015-10-18
"220","/chamber-1/member-220","/chamber-1","/chamber-1/member-220","220",1,"220","House of Commons","Jean Dorion","Jean","Dorion","Longueuil—Pierre-Boucher","/chamber-1/constituency-223","Bloc Québécois",2008-10-14,2011-05-01
"221","/chamber-1/member-221","/chamber-1","/chamber-1/member-221","221",1,"221","House of Commons","Ujjal Dosanjh","Ujjal","Dosanjh","Vancouver South","/chamber-1/constituency-423","Liberal",2004-06-28,2011-05-01
"222","/chamber-1/member-222","/chamber-1","/chamber-1/member-222","222",1,"222","House of Commons","Norman E. Doyle","Norman E.","Doyle","St. John's East","/chamber-1/constituency-392","Conservative",2004-06-28,2008-10-13
"223","/chamber-1/member-223","/chamber-1","/chamber-1/member-223","223",1,"223","House of Commons","Earl Dreeshen","Earl","Dreeshen","Red Deer—Mountain View","/chamber-1/constituency-328","Conservative",2008-10-14,NA
"224","/chamber-1/member-224","/chamber-1","/chamber-1/member-224","224",1,"224","House of Commons","Claude Drouin","Claude","Drouin","Beauce","/chamber-1/constituency-26","Liberal",2004-06-28,2006-01-22
"225","/chamber-1/member-225","/chamber-1","/chamber-1/member-225","225",1,"225","House of Commons","Francis Drouin","Francis","Drouin","Glengarry—Prescott—Russell","/chamber-1/constituency-159","Liberal",2015-10-19,NA
"226","/chamber-1/member-226","/chamber-1","/chamber-1/member-226","226",1,"226","House of Commons","Ken Dryden","Ken","Dryden","York Centre","/chamber-1/constituency-453","Liberal",2004-06-28,2011-05-01
"227","/chamber-1/member-227","/chamber-1","/chamber-1/member-227","227",1,"227","House of Commons","Matthew Dubé","Matthew","Dubé","Beloeil—Chambly","/chamber-1/constituency-33","NDP",2011-05-02,NA
"228","/chamber-1/member-228","/chamber-1","/chamber-1/member-228","228",1,"228","House of Commons","Emmanuel Dubourg","Emmanuel","Dubourg","Bourassa","/chamber-1/constituency-38","Liberal",2013-11-25,NA
"229","/chamber-1/member-229","/chamber-1","/chamber-1/member-229","229",1,"229","House of Commons","Gilles Duceppe","Gilles","Duceppe","Laurier—Sainte-Marie","/chamber-1/constituency-210","Bloc Québécois",2004-06-28,2011-05-01
"230","/chamber-1/member-230","/chamber-1","/chamber-1/member-230","230",1,"230","House of Commons","Jean-Yves Duclos","Jean-Yves","Duclos","Québec","/chamber-1/constituency-324","Liberal",2015-10-19,NA
"231","/chamber-1/member-231","/chamber-1","/chamber-1/member-231","231",1,"231","House of Commons","Nicolas Dufour","Nicolas","Dufour","Repentigny","/chamber-1/constituency-334","Bloc Québécois",2008-10-14,2011-05-01
"232","/chamber-1/member-232","/chamber-1","/chamber-1/member-232","232",1,"232","House of Commons","Terry Duguid","Terry","Duguid","Winnipeg South","/chamber-1/constituency-450","Liberal",2015-10-19,NA
"233","/chamber-1/member-233","/chamber-1","/chamber-1/member-233","233",1,"233","House of Commons","John Duncan","John","Duncan","Vancouver Island North","/chamber-1/constituency-420","Conservative",2004-06-28,2015-10-18
"234","/chamber-1/member-234","/chamber-1","/chamber-1/member-234","234",1,"234","House of Commons","Kirsty Duncan","Kirsty","Duncan","Etobicoke North","/chamber-1/constituency-147","Liberal",2008-10-14,NA
"235","/chamber-1/member-235","/chamber-1","/chamber-1/member-235","235",1,"235","House of Commons","Linda Duncan","Linda","Duncan","Edmonton Strathcona","/chamber-1/constituency-130","NDP",2008-10-14,NA
"236","/chamber-1/member-236","/chamber-1","/chamber-1/member-236","236",1,"236","House of Commons","Pierre-Luc Dusseault","Pierre-Luc","Dusseault","Sherbrooke","/chamber-1/constituency-378","NDP",2011-05-02,NA
"237","/chamber-1/member-237","/chamber-1","/chamber-1/member-237","237",1,"237","House of Commons","Scott Duvall","Scott","Duvall","Hamilton Mountain","/chamber-1/constituency-169","NDP",2015-10-19,NA
"238","/chamber-1/member-238","/chamber-1","/chamber-1/member-238","238",1,"238","House of Commons","Rick Dykstra","Rick","Dykstra","St. Catharines","/chamber-1/constituency-391","Conservative",2006-01-23,2015-10-18
"239","/chamber-1/member-239","/chamber-1","/chamber-1/member-239","239",1,"239","House of Commons","Julie Dzerowicz","Julie","Dzerowicz","Davenport","/chamber-1/constituency-113","Liberal",2015-10-19,NA
"240","/chamber-1/member-240","/chamber-1","/chamber-1/member-240","240",1,"240","House of Commons","Wayne Easter","Wayne","Easter","Malpeque","/chamber-1/constituency-230","Liberal",2004-06-28,NA
"241","/chamber-1/member-241","/chamber-1","/chamber-1/member-241","241",1,"241","House of Commons","Ruben Efford","Ruben","Efford","Avalon","/chamber-1/constituency-15","Liberal",2004-06-28,2006-01-22
"242","/chamber-1/member-242","/chamber-1","/chamber-1/member-242","242",1,"242","House of Commons","Jim Eglinski","Jim","Eglinski","Yellowhead","/chamber-1/constituency-452","Conservative",2014-11-17,NA
"243","/chamber-1/member-243","/chamber-1","/chamber-1/member-243","243",1,"243","House of Commons","Ali Ehsassi","Ali","Ehsassi","Willowdale","/chamber-1/constituency-445","Liberal",2015-10-19,NA
"244","/chamber-1/member-244","/chamber-1","/chamber-1/member-244","244",1,"244","House of Commons","Fayçal El-Khoury","Fayçal","El-Khoury","Laval—Les Îles","/chamber-1/constituency-212","Liberal",2015-10-19,NA
"245","/chamber-1/member-245","/chamber-1","/chamber-1/member-245","245",1,"245","House of Commons","Neil Ellis","Neil","Ellis","Bay of Quinte","/chamber-1/constituency-24","Liberal",2015-10-19,NA
"246","/chamber-1/member-246","/chamber-1","/chamber-1/member-246","246",1,"246","House of Commons","David Emerson","David","Emerson","Vancouver Kingsway","/chamber-1/constituency-421","Conservative",2004-06-28,2008-10-13
"247","/chamber-1/member-247","/chamber-1","/chamber-1/member-247","247",1,"247","House of Commons","Ken Epp","Ken","Epp","Edmonton—Sherwood Park","/chamber-1/constituency-134","Conservative",2004-06-28,2008-10-13
"248","/chamber-1/member-248","/chamber-1","/chamber-1/member-248","248",1,"248","House of Commons","Nathaniel Erskine-Smith","Nathaniel","Erskine-Smith","Beaches—East York","/chamber-1/constituency-25","Liberal",2015-10-19,NA
"249","/chamber-1/member-249","/chamber-1","/chamber-1/member-249","249",1,"249","House of Commons","Mark Eyking","Mark","Eyking","Sydney—Victoria","/chamber-1/constituency-402","Liberal",2004-06-28,NA
"250","/chamber-1/member-250","/chamber-1","/chamber-1/member-250","250",1,"250","House of Commons","Doug Eyolfson","Doug","Eyolfson","Charleswood—St. James—Assiniboia—Headingley","/chamber-1/constituency-89","Liberal",2015-10-19,NA
"251","/chamber-1/member-251","/chamber-1","/chamber-1/member-251","251",1,"251","House of Commons","Meili Faille","Meili","Faille","Vaudreuil-Soulanges","/chamber-1/constituency-424","Bloc Québécois",2004-06-28,2011-05-01
"252","/chamber-1/member-252","/chamber-1","/chamber-1/member-252","252",1,"252","House of Commons","Rosemarie Falk","Rosemarie","Falk","Battlefords—Lloydminster","/chamber-1/constituency-23","Conservative",2017-12-11,NA
"253","/chamber-1/member-253","/chamber-1","/chamber-1/member-253","253",1,"253","House of Commons","Ted Falk","Ted","Falk","Provencher","/chamber-1/constituency-323","Conservative",2013-11-25,NA
"254","/chamber-1/member-254","/chamber-1","/chamber-1/member-254","254",1,"254","House of Commons","Julian Fantino","Julian","Fantino","Vaughan","/chamber-1/constituency-426","Conservative",2010-11-29,2015-10-18
"255","/chamber-1/member-255","/chamber-1","/chamber-1/member-255","255",1,"255","House of Commons","Ed Fast","Ed","Fast","Abbotsford","/chamber-1/constituency-1","Conservative",2006-01-23,NA
"256","/chamber-1/member-256","/chamber-1","/chamber-1/member-256","256",1,"256","House of Commons","Greg Fergus","Greg","Fergus","Hull—Aylmer","/chamber-1/constituency-175","Liberal",2015-10-19,NA
"257","/chamber-1/member-257","/chamber-1","/chamber-1/member-257","257",1,"257","House of Commons","Andy Fillmore","Andy","Fillmore","Halifax","/chamber-1/constituency-164","Liberal",2015-10-19,NA
"258","/chamber-1/member-258","/chamber-1","/chamber-1/member-258","258",1,"258","House of Commons","Kerry-Lynne D. Findlay","Kerry-Lynne D.","Findlay","Delta—Richmond East","/chamber-1/constituency-115","Conservative",2011-05-02,2015-10-18
"259","/chamber-1/member-259","/chamber-1","/chamber-1/member-259","259",1,"259","House of Commons","Diane Finley","Diane","Finley","Haldimand—Norfolk","/chamber-1/constituency-162","Conservative",2004-06-28,NA
"260","/chamber-1/member-260","/chamber-1","/chamber-1/member-260","260",1,"260","House of Commons","Pat Finnigan","Pat","Finnigan","Miramichi—Grand Lake","/chamber-1/constituency-242","Liberal",2015-10-19,NA
"261","/chamber-1/member-261","/chamber-1","/chamber-1/member-261","261",1,"261","House of Commons","Darren Fisher","Darren","Fisher","Dartmouth—Cole Harbour","/chamber-1/constituency-110","Liberal",2015-10-19,NA
"262","/chamber-1/member-262","/chamber-1","/chamber-1/member-262","262",1,"262","House of Commons","Brian Fitzpatrick","Brian","Fitzpatrick","Prince Albert","/chamber-1/constituency-319","Conservative",2004-06-28,2008-10-13
"263","/chamber-1/member-263","/chamber-1","/chamber-1/member-263","263",1,"263","House of Commons","Jim Flaherty","Jim","Flaherty","Whitby—Oshawa","/chamber-1/constituency-443","Conservative",2006-01-23,2014-04-10
